"feature","cluster"
"X39968_277.143_5.64_NA","cluster3"
"X13008_269.102_3.171_NA;ABSCISIC ACID CollisionEnergy:205060","cluster3"
"X59187_371.184_7.702_NA","cluster3"
"X92334_809.446_13.046_NA","cluster3"
"X20532_227.091_3.878_NA","cluster3"
"X13256_289.118_3.287_NA","cluster3"
"X20015_346.149_3.831_NA","cluster3"
"X19048_390.176_3.74_NA","cluster3"
"X13005_414.139_3.088_NA","cluster3"
"X38803_394.185_5.358_NA","cluster3"
"X3503_248.164_1.69_NA","cluster3"
"X2478_264.123_1.126_NA","cluster3"
"X86767_415.32_11.174_NA","cluster3"
"X42213_381.191_5.723_NA","cluster3"
"X18334_414.175_3.829_NA","cluster3"
"X21603_398.144_3.83_NA","cluster3"
"X39928_391.175_5.529_NA","cluster3"
"X3792_309.144_1.975_NA","cluster3"
"X21033_353.123_3.98_NA","cluster3"
"X12946_321.144_3.18_NA","cluster3"
"X15420_291.133_3.26_NA","cluster3"
"X91495_1104.169_12.694_NA;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid","cluster3"
"X88446_1000.265_11.876_NA;Contaminant vial septum ThermoFisher C5000-44B","cluster3"
"X90333_986.215_12.295_NA;(3S,4R)-7-hydroxy-3-[(3S,4R)-7-hydroxy-4-(4-hydroxyphenyl)-2-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-3-yl]-4-(4-hydroxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-2-one","cluster3"
"X90893_712.234_12.482_NA;Contaminant vial septum ThermoFisher C5000-44B","cluster3"
"X88408_910.215_11.666_NA;(3S,4R)-7-hydroxy-3-[(3S,4R)-7-hydroxy-4-(4-hydroxyphenyl)-2-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-3-yl]-4-(4-hydroxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-2-one","cluster3"
"X87843_836.197_11.454_NA;(3S,4S,6aR,6bS,8R,8aR,12aS,14bR)-8-hydroxy-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxy-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicene-4-carboxylic acid","cluster3"
"X91377_706.19_12.642_NA;Contaminant vial septum ThermoFisher C5000-44B","cluster3"
"X91321_355.069_12.628_NA;CAMPTOTHECIN","cluster3"
"X91292_445.119_12.624_NA;CAMPTOTHECIN","cluster3"
"X89274_519.138_11.979_NA;Contaminants septum vial Thermo C4000-53 and C4000-54 serie","cluster3"
"X14192_418.171_3.286_NA","cluster3"
"X31833_396.201_4.809_NA","cluster3"
"X13951_325.128_3.338_NA","cluster3"
"X90849_910.216_12.479_NA;(3S,4R)-7-hydroxy-3-[(3S,4R)-7-hydroxy-4-(4-hydroxyphenyl)-2-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-3-yl]-4-(4-hydroxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-2-one","cluster3"
"X90531_756.481_12.366_NA","cluster3"
"X87143_773.273_11.265_NA","cluster3"
"X86670_441.264_11.167_NA","cluster3"
"X89839_756.481_12.127_NA","cluster3"
"X83415_727.536_10.707_NA;Spectral Match to 1,2-Dipentadecanoyl-sn-glycero-3-phosphocholine from NIST14","cluster3"
"X2741_337.139_1.167_NA","cluster3"
"X26652_442.17_4.283_NA","cluster3"
"X23211_410.18_4.111_NA","cluster3"
"X16050_404.155_3.379_NA","cluster3"
"X12034_226.107_3.068_NA","cluster3"
"X14482_281.149_3.395_NA","cluster3"
"X8454_374.144_2.579_NA","cluster3"
"X6757_386.144_2.479_NA","cluster3"
"X11168_358.149_2.924_NA","cluster3"
"X4745_297.144_2.109_NA","cluster3"
"X91651_759.222_12.736_Azadirachtin;2,2,6b,9,9,12a-hexamethyl-4a-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-10-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-6a-carboxylic acid","cluster3"
"X89079_1044.202_11.906_NA;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid","cluster3"
"X90701_985.235_12.42_NA;[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] 9-(hydroxymethyl)-2,2,6a,6b,9,12a-hexamethyl-10-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxymethyl]oxan-2-yl]oxy-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylate","cluster3"
"X88599_1074.285_11.738_NA;Contaminant vial septum ThermoFisher C5000-44B","cluster3"
"X89843_743.173_12.128_NA","cluster3"
"X87853_1105.169_11.46_NA;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid","cluster3"
"X91894_815.214_12.881_NA;(3S,4R)-7-hydroxy-3-[(3S,4R)-7-hydroxy-4-(4-hydroxyphenyl)-2-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-3-yl]-4-(4-hydroxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-2-one","cluster3"
"X86955_954.152_11.218_NA","cluster3"
"X86821_939.285_11.186_NA;(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid","cluster3"
"X91359_1221.345_12.638_NA;Contaminant vial septum ThermoFisher C5000-44B","cluster3"
"X91013_1220.344_12.541_NA;Contaminant vial septum ThermoFisher C5000-44B","cluster3"
"X90453_1222.343_12.419_NA;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-10-[(E)-2-methylbut-2-enoyl]oxy-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid","cluster3"
"X91657_1222.344_12.739_NA;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-10-[(E)-2-methylbut-2-enoyl]oxy-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid","cluster3"
"X91970_786.252_12.91_NA;Contaminant vial septum ThermoFisher C5000-44B","cluster3"
"X89030_700.232_11.873_Contaminant vial septum ThermoFisher C5000-44B","cluster3"
"X90716_640.23_12.425_NA;(3S,4R)-3-[(3S,4R)-5,7-dihydroxy-4-(4-hydroxyphenyl)-2-oxo-3,4-dihydrochromen-3-yl]-5,7-dihydroxy-4-(4-hydroxyphenyl)-3,4-dihydrochromen-2-one","cluster3"
"X2115_263.139_0.986_NA","cluster3"
"X15270_428.191_3.394_NA","cluster3"
"X5506_400.16_2.242_NA","cluster3"
"X26403_398.18_4.37_NA","cluster3"
"X5688_307.128_2.257_NA","cluster3"
"X4121_374.144_1.953_NA","cluster3"
"X22877_384.165_4.003_NA","cluster3"
"X9645_321.144_2.922_NA","cluster3"
"X41992_396.201_5.703_NA","cluster3"
"X1954_292.154_0.945_NA","cluster3"
"X30977_363.143_4.767_NA","cluster3"
"X4407_325.139_2.018_NA","cluster3"
"X26567_365.159_4.478_NA","cluster3"
"X22273_393.154_4.184_NA","cluster3"
"X22689_344.17_4.034_NA","cluster3"
"X90096_1013.303_12.211_NA;Contaminant vial septum ThermoFisher C5000-44B","cluster3"
"X22411_360.165_4.047_NA","cluster3"
"X30560_428.191_4.628_NA","cluster3"
"X16882_444.186_3.544_NA","cluster3"
"X4579_262.143_2.057_NA","cluster3"
"X31428_305.149_4.725_NA","cluster3"
"X28954_486.197_4.392_NA","cluster3"
"X3723_266.175_1.946_NA","cluster3"
"X36508_426.212_5.162_NA","cluster3"
"X14543_416.155_3.291_NA","cluster3"
"X11297_224.164_2.984_NA","cluster3"
"X10977_309.107_2.951_NA","cluster3"
"X19799_294.133_3.925_NA;""dimethyl 3-(3,4-dimethoxyphenyl)pentane-1,5-dioate CollisionEnergy:102040""","cluster3"
"X20106_426.175_3.884_NA","cluster3"
"X32032_458.202_4.814_NA","cluster3"
"X9918_252.123_2.833_NA","cluster3"
"X9683_346.149_2.989_NA","cluster3"
"X7833_307.128_2.587_NA","cluster3"
"X9217_322.164_2.753_NA","cluster3"
"X2477_325.139_1.109_NA","cluster3"
"X12698_351.155_3.137_NA","cluster3"
"X30610_400.196_4.712_NA","cluster3"
"X91726_996.308_12.943_NA;Contaminant vial septum ThermoFisher C5000-44B","cluster3"
"X92208_997.309_12.989_NA;Contaminant vial septum ThermoFisher C5000-44B","cluster3"
"X45209_301.07_5.998_NA","cluster3"
"X39408_317.065_5.486_NA","cluster3"
"X31194_317.065_4.791_NA","cluster3"
"X37819_287.054_5.349_NA","cluster3"
"X38309_163.039_5.387_Spectral Match to Chicoric acid from NIST14","cluster3"
"X31661_303.049_4.826_NA","cluster3"
"X36185_303.05_5.207_NA","cluster3"
"X26706_317.065_4.408_NA","cluster3"
"X91354_694.522_12.649_NA","cluster3"
"X91358_672.541_12.646_NA;GalCer(d18:1/16:0); [M+H]+ C40H78N1O8","cluster3"
"X11292_412.16_2.986_NA","cluster3"
"X21977_430.17_4.029_NA","cluster3"
"X11707_320.185_3.117_NA","cluster3"
"X21060_340.139_3.924_NA","cluster3"
"X3224_279.133_1.599_NA","cluster3"
"X41261_319.153_5.633_NA","cluster3"
"X23161_430.207_4.043_NA","cluster3"
"X24566_356.17_4.138_NA","cluster3"
"X12528_306.169_3.366_NA","cluster3"
"X89630_698.254_12.08_NA;Contaminants septum vial Thermo C4000-53 and C4000-54 serie","cluster3"
"X89550_701.253_12.097_NA","cluster3"
"X89729_699.255_12.095_NA","cluster3"
"X89756_700.253_12.102_NA","cluster3"
"X90186_758.221_12.369_Contaminants septum vial Thermo C4000-53 and C4000-54 serie;[4-[4,5-dihydroxy-6-methyl-3-(3,4,5-trihydroxyoxan-2-yl)oxyoxan-2-yl]oxy-6-[2-(3,4-dihydroxyphenyl)ethoxy]-5-hydroxy-2-(hydroxymethyl)oxan-3-yl] (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate","cluster3"
"X92188_694.495_12.983_NA;DG(20:4_18:0)","cluster3"
"X92256_582.593_13.013_NA","cluster3"
"X92257_559.517_13.014_NA","cluster3"
"X92267_537.534_13.027_NA","cluster3"
"X92229_568.577_13.003_NA","cluster3"
"X91666_593.597_12.835_NA","cluster3"
"X91933_615.579_12.893_NA","cluster3"
"X89422_869.556_11.939_NA;Chlorophyll a","cluster3"
"X89455_596.608_12.019_NA","cluster3"
"X89450_610.624_12.018_NA;Baccatin III","cluster3"
"X89649_565.566_12.191_NA","cluster3"
"X16229_249.123_3.483_NA","cluster3"
"X88256_552.462_11.597_NA","cluster3"
"X91235_576.459_12.611_NA","cluster3"
"X91297_554.477_12.62_NA","cluster3"
"X87810_613.094_11.441_NA","cluster3"
"X87802_615.092_11.439_NA","cluster3"
"X80619_458.326_10.37_NA","cluster3"
"X64403_382.051_8.329_NA","cluster3"
"X65754_365.024_8.331_NA","cluster3"
"X84631_401.211_10.837_NA","cluster3"
"X91313_153.138_12.628_NA","cluster3"
"X34812_382.185_5.069_NA","cluster3"
"X16624_416.155_3.543_NA","cluster3"
"X37830_396.201_5.481_NA","cluster3"
"X32466_386.181_4.833_NA","cluster3"
"X22680_411.164_4.095_NA","cluster3"
"X21030_470.202_4.045_NA","cluster3"
"X86218_832.24_11.072_NA;(3S,4R)-7-hydroxy-3-[(3S,4R)-7-hydroxy-4-(4-hydroxyphenyl)-2-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-3-yl]-4-(4-hydroxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-2-one","cluster3"
"X88009_871.572_11.312_Pheophytin a;Chlorophyll a","cluster3"
"X6632_320.185_2.363_NA","cluster3"
"X92047_773.274_12.928_NA","cluster3"
"X92014_772.273_12.907_NA;Contaminants septum vial Thermo C4000-53 and C4000-54 serie","cluster3"
"X91793_833.24_12.847_NA;2,2,6b,9,9,12a-hexamethyl-4a-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-10-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-6a-carboxylic acid","cluster3"
"X91776_832.24_12.836_NA;(3S,4R)-7-hydroxy-3-[(3S,4R)-7-hydroxy-4-(4-hydroxyphenyl)-2-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-3-yl]-4-(4-hydroxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-2-one","cluster3"
"X19083_280.154_3.807_NA;Isovalerylcarnitine - 40.00 eV","cluster3"
"X22471_388.16_3.941_NA","cluster3"
"X22891_334.149_4.083_NA","cluster3"
"X6630_309.107_2.422_NA","cluster3"
"X12593_265.118_3.129_NA","cluster3"
"X24220_340.175_4.355_NA;Methyl-Domoic Acid","cluster3"
"X26060_310.164_4.355_NA","cluster3"
"X11216_367.138_2.975_NA","cluster3"
"X36719_321.169_5.325_NA","cluster3"
"X38164_365.196_5.378_NA","cluster3"
"X42699_325.164_5.827_NA","cluster3"
"X14380_323.112_3.302_NA","cluster3"
"X91081_846.255_12.777_NA;2,2,6b,9,9,12a-hexamethyl-4a-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-10-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-6a-carboxylic acid","cluster3"
"X91178_832.239_12.595_NA;(3S,4R)-7-hydroxy-3-[(3S,4R)-7-hydroxy-4-(4-hydroxyphenyl)-2-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-3-yl]-4-(4-hydroxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-2-one","cluster3"
"X5766_250.143_2.218_NA","cluster3"
"X17495_369.154_3.707_NA","cluster3"
"X4188_293.149_2.037_NA","cluster3"
"X88265_772.273_11.599_NA;PC(17:1/18:1); [M+H]+ C43H83N1O8P1","cluster3"
"X92111_1221.345_12.947_NA;Contaminant vial septum ThermoFisher C5000-44B","cluster3"
"X92100_1222.344_12.947_NA;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-10-[(E)-2-methylbut-2-enoyl]oxy-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid","cluster3"
"X92029_1220.345_12.929_NA;Contaminant vial septum ThermoFisher C5000-44B","cluster3"
"X91938_1443.4_12.895_NA","cluster3"
"X92015_1128.314_12.93_NA;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid","cluster3"
"X92081_1129.315_12.948_NA;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid","cluster3"
"X92075_1130.314_12.944_NA;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid","cluster3"
"X92085_570.472_12.937_NA","cluster3"
"X92332_400.378_13.057_NA","cluster3"
"X84415_400.378_10.811_NA","cluster3"
"X87785_400.378_11.435_NA","cluster3"
"X89113_400.378_11.927_NA","cluster3"
"X4969_313.139_2.138_NA","cluster3"
"X4117_294.169_2.018_NA","cluster3"
"X31702_237.111_4.833_NA;HYDROXYPHENYLLACTIC ACID","cluster3"
"X73174_419.242_9.562_NA","cluster3"
"X41066_379.175_5.597_NA","cluster3"
"X71896_394.258_9.416_NA","cluster3"
"X18315_314.159_3.677_NA","cluster3"
"X37628_309.169_5.333_NA","cluster3"
"X19897_255.122_3.821_NA","cluster3"
"X3974_311.123_2.112_NA","cluster3"
"X72524_461.252_9.485_NA","cluster3"
"X34312_409.185_5.249_NA","cluster3"
"X61457_391.211_7.789_NA","cluster3"
"X36604_365.159_5.132_NA","cluster3"
"X9604_307.128_2.868_NA","cluster3"
"X19866_318.206_3.743_NA","cluster3"
"X26694_400.196_4.386_NA","cluster3"
"X9420_402.139_2.718_NA","cluster3"
"X35718_468.222_5.405_NA","cluster3"
"X17978_374.144_3.54_NA","cluster3"
"X14122_444.186_3.26_NA","cluster3"
"X17250_386.144_3.622_NA","cluster3"
"X84519_435.326_10.823_NA","cluster3"
"X40210_242.175_5.549_NA","cluster3"
"X1693_347.145_0.854_Porphyra-334","cluster3"
"X89457_478.425_12.019_NA","cluster3"
"X73534_591.374_9.605_NA;PC(0:0/16:0); [M+H]+ C24H51N1O7P1","cluster3"
"X2949_285.144_1.37_Usujirene","cluster3"
"X90327_923.29_12.294_NA;(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid","cluster3"
"X12502_443.067_3.265_NA","cluster3"
"X91199_1130.313_12.588_NA;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid","cluster3"
"X88093_1129.315_11.697_NA;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid","cluster3"
"X88167_1128.314_11.696_NA;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid","cluster3"
"X88340_1130.314_11.722_NA;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid","cluster3"
"X90414_699.255_12.327_NA","cluster3"
"X90760_698.254_12.348_NA;Contaminants septum vial Thermo C4000-53 and C4000-54 serie","cluster3"
"X87899_710.504_11.464_NA","cluster3"
"X86594_755.487_11.127_NA","cluster3"
"X89168_871.572_11.876_Pheophytin a;Chlorophyll a","cluster3"
"X87834_833.24_11.541_NA;2,2,6b,9,9,12a-hexamethyl-4a-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-10-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-6a-carboxylic acid","cluster3"
"X91203_1129.314_12.617_NA;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid","cluster3"
"X91228_1128.314_12.585_NA;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid","cluster3"
"X87031_1130.313_11.427_NA;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid","cluster3"
"X87237_1128.314_11.393_NA;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid","cluster3"
