,Feature,Importance,Mean Decrease Accuracy,Std Decrease Accuracy
7564,X83790_737.477_10.511_nan,8.279491928316312e-05,0.0,0.0
7682,X85003_445.294_10.909_nan,8.277162726603275e-05,0.0,0.0
4141,X53785_437.301_6.926_nan,8.269315163095618e-05,0.0,0.0
5507,X65960_608.413_8.542_nan,8.263753369113907e-05,0.0,0.0
4691,X58733_283.19_7.569_nan;Brassylic acid - 40.0 eV,8.262319970503217e-05,0.0,0.0
8538,X89918_374.318_12.15_nan,8.2593910997931e-05,0.0,0.0
7138,X80177_568.384_10.211_nan,8.252678623392474e-05,0.0,0.0
5537,X66238_650.426_8.595_nan,8.241320111915532e-05,0.0,0.0
742,X5370_300.18_2.217_nan;Spectral Match to Hexaethylene glycol from NIST14,8.23979015821844e-05,0.0,0.0
2985,X39395_316.227_5.487_nan,8.231129421883852e-05,0.0,0.0
2128,X25151_308.221_4.303_nan,8.22955313233325e-05,0.0,0.0
5157,X62951_517.298_8.114_nan,8.225090702009172e-05,0.0,0.0
3366,X44904_366.19_5.961_nan,8.22210461671159e-05,0.0,0.0
4880,X60482_438.248_7.633_nan,8.218606084822265e-05,0.0,0.0
8707,X90772_552.432_12.459_Spectral Match to .beta.-Cryptoxanthin from NIST14,8.217553265338412e-05,0.0,0.0
5325,X64586_496.957_8.353_nan,8.205144555893471e-05,0.0,0.0
6098,"X70747_175.148_9.283_nan;Spectral Match to cis-7,10,13,16-Docosatetraenoic acid from NIST14",8.204365116310354e-05,0.0,0.0
1928,X22226_251.175_4.015_nan,8.201481558904212e-05,0.0,0.0
997,X8511_289.127_2.669_nan,8.201302886863113e-05,0.0,0.0
4588,X57844_486.233_7.454_nan,8.197328691847056e-05,0.0,0.0
7889,X86767_415.32_11.174_nan,8.196758033201118e-05,0.0,0.0
6913,X77924_371.221_10.024_nan,8.191133885135183e-05,0.0,0.0
4756,X59304_324.216_7.787_nan,8.188452835164598e-05,0.0,0.0
5000,X61530_431.261_7.933_nan,8.186326877376153e-05,0.0,0.0
4932,X60939_281.138_7.855_nan,8.184777541843224e-05,0.0,0.0
3244,X43306_390.264_5.965_nan,8.182794597385959e-05,0.0,0.0
3570,X47496_247.132_6.237_nan,8.173090516851488e-05,0.0,0.0
1048,X9328_369.117_2.811_nan,8.172474426422706e-05,0.0,0.0
2633,X33655_724.395_4.999_nan,8.169540735060954e-05,0.0,0.0
1867,X21033_353.123_3.98_nan,8.16842779520737e-05,0.0,0.0
1100,X10015_282.169_2.763_nan,8.168326158970951e-05,0.0,0.0
7043,X79406_755.487_10.238_nan,8.162370459833245e-05,0.0,0.0
1029,X9060_226.165_2.733_nan,8.151585899480837e-05,0.0,0.0
6172,X71443_287.163_9.458_nan,8.150405749607096e-05,0.0,0.0
1956,X22649_351.143_4.034_nan,8.148616125437961e-05,0.0,0.0
7276,X81287_330.209_10.456_nan,8.148369941684004e-05,0.0,0.0
596,X3808_297.144_1.861_nan,8.14254403693561e-05,0.0,0.0
6600,X75272_602.447_9.788_nan;Spectral Match to Undecaethylene glycol from NIST14,8.142170356016376e-05,0.0,0.0
103,X658_258.095_0.63_nan,8.13920665321302e-05,0.0,0.0
6492,X74360_227.164_9.725_nan,8.136701195765718e-05,0.0,0.0
5140,X62806_172.169_8.112_nan,8.133167443633536e-05,0.0,0.0
886,X7012_193.133_2.475_nan,8.119873163247419e-05,0.0,0.0
4236,X54495_612.374_7.031_nan,8.111807048273306e-05,0.0,0.0
4787,X59617_309.169_7.669_nan,8.111227513921185e-05,0.0,0.0
4673,"X58581_279.159_7.581_nan;Massbank:NA002717 (+)-Costunolide|Costunolide|(3aS,6E,10E,11aR)-6,10-dimethyl-3-methylidene-3a,4,5,8,9,11a-hexahydrocyclodeca[b]furan-2-one",8.110086470009194e-05,0.0,0.0
9007,X92164_830.508_12.974_nan;SQDG(16:0/20:5); [M+NH4]+ C45H80N1O12S1,8.107847649630107e-05,0.0,0.0
2046,X23898_580.353_4.171_nan;Spectral Match to Undecaethylene glycol from NIST14,8.104823734004069e-05,0.0,0.0
6155,X71254_508.326_9.495_nan,8.104311525793559e-05,0.0,0.0
3944,X51614_311.148_6.728_nan,8.092895054829914e-05,0.0,0.0
1709,X18805_355.138_3.863_nan,8.092815502061913e-05,0.0,0.0
5911,X69222_621.419_9.075_nan,8.091954200787339e-05,0.0,0.0
7073,X79617_518.347_10.259_nan,8.09173738970583e-05,0.0,0.0
510,X3308_187.093_1.583_nan,8.079659598670189e-05,0.0,0.0
916,X7410_300.201_2.538_nan;Spectral Match to Hexaethylene glycol from NIST14,8.078709579019211e-05,0.0,0.0
320,X2170_220.118_0.977_nan,8.065153702634985e-05,0.0,0.0
8041,X87630_574.445_11.39_nan,8.064102289063163e-05,0.0,0.0
1221,X11797_459.062_3.042_nan,8.063990034677611e-05,0.0,0.0
5150,X62891_351.18_8.101_nan,8.062830102278652e-05,0.0,0.0
4375,"X55898_243.159_7.211_nan;NCGC00385871-01_C15H22O4_2,8-Dihydroxy-5,5,8-trimethyl-11-oxatetracyclo[7.3.1.0~1,9~.0~3,7~]tridecan-10-one",8.062175141224708e-05,0.0,0.0
368,X2483_353.134_1.099_nan,8.062055723943034e-05,0.0,0.0
1119,X10260_337.139_2.87_nan,8.060941796485534e-05,0.0,0.0
5526,X66097_591.462_8.569_nan,8.05180698380421e-05,0.0,0.0
2066,X24220_340.175_4.355_nan;Methyl-Domoic Acid,8.050538253717197e-05,0.0,0.0
7610,X84180_538.373_10.799_nan,8.049522298853751e-05,0.0,0.0
3236,X43231_282.19_5.813_nan,8.048308354607293e-05,0.0,0.0
6525,"X74640_195.101_9.719_""(1S,2S,6R,7R,9R)-6-methyl-10,12-dioxatricyclo[7.2.1.0<2,7>]dodec-4-en-8-one CollisionEnergy:102040""",8.045917060726343e-05,0.0,0.0
917,X7417_240.144_2.536_nan,8.034668733918484e-05,0.0,0.0
4305,X55162_426.321_7.132_nan,8.034311292828983e-05,0.0,0.0
203,X1496_426.801_0.753_nan,8.020243921496622e-05,0.0,0.0
616,X3972_210.149_1.911_nan,8.019852403794053e-05,0.0,0.0
2194,X26400_372.259_4.38_nan,8.019138875327349e-05,0.0,0.0
1768,X19573_236.128_3.896_nan,8.016873914909142e-05,0.0,0.0
3925,X51401_407.29_6.67_nan,8.008850764076126e-05,0.0,0.0
1624,X17495_369.154_3.707_nan,8.008134475439217e-05,0.0,0.0
2761,X35748_210.102_5.169_nan,8.00233874433386e-05,0.0,0.0
4503,X56991_475.317_7.347_nan,8.00146936985499e-05,0.0,0.0
4565,X57542_367.175_7.416_nan,8.000608530580319e-05,0.0,0.0
7900,X86834_692.53_11.204_nan;MGDG (14:0/18:3),7.999282676564053e-05,0.0,0.0
2407,X29951_227.164_4.787_nan;B08A23,7.99905925784751e-05,0.0,0.0
1354,X13811_183.101_3.111_nan,7.996775800619252e-05,0.0,0.0
8615,X90291_358.367_12.404_nan,7.996596015279841e-05,0.0,0.0
4372,X55885_379.211_7.219_nan,7.995244241865443e-05,0.0,0.0
6573,X74979_401.287_9.763_nan,7.99485069567879e-05,0.0,0.0
947,X7833_307.128_2.587_nan,7.986793019540487e-05,0.0,0.0
1856,X20895_330.146_3.91_nan,7.97753281333451e-05,0.0,0.0
847,X6630_309.107_2.422_nan,7.974789077137136e-05,0.0,0.0
3353,X44771_312.151_5.945_nan,7.97241379865181e-05,0.0,0.0
1746,X19345_337.128_3.694_nan,7.968307449837974e-05,0.0,0.0
6410,X73635_275.175_9.618_nan,7.964292529935714e-05,0.0,0.0
7377,X82246_380.337_10.569_nan,7.959249966007897e-05,0.0,0.0
71,X291_333.129_0.613_Shinorine,7.952592689123955e-05,0.0,0.0
8079,"X87853_1105.169_11.46_nan;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid",7.951201964056282e-05,0.0,0.0
256,X1754_177.102_0.866_nan,7.947843263510524e-05,0.0,0.0
4249,X54646_412.962_7.057_nan,7.947116864868395e-05,0.0,0.0
149,X1028_407.19_0.656_nan,7.946471957269815e-05,0.0,0.0
6006,X70025_351.216_9.254_nan,7.946382604321665e-05,0.0,0.0
8643,X90433_536.575_12.343_nan,7.943516027554989e-05,0.0,0.0
2144,X25422_428.191_4.247_nan,7.94242138462523e-05,0.0,0.0
84,X443_264.123_0.639_nan,7.941064254120868e-05,0.0,0.0
8947,X91967_648.496_12.918_nan,7.928383251302342e-05,0.0,0.0
8921,X91794_538.447_12.822_nan,7.918830770370643e-05,0.0,0.0
2440,X30560_428.191_4.628_nan,7.916090973439557e-05,0.0,0.0
2924,X38320_372.201_5.39_nan,7.91525671407177e-05,0.0,0.0
8508,X89818_488.325_12.118_nan,7.91264818422503e-05,0.0,0.0
3261,X43540_400.196_5.837_nan,7.906741311970936e-05,0.0,0.0
8523,X89863_563.265_12.131_nan,7.901706268175145e-05,0.0,0.0
2940,X38471_747.442_5.401_nan,7.901309172767764e-05,0.0,0.0
5311,X64490_309.169_8.24_nan,7.896534236669152e-05,0.0,0.0
7151,X80328_720.343_10.348_nan,7.88650527220682e-05,0.0,0.0
8473,X89678_566.212_12.089_nan,7.88512011741251e-05,0.0,0.0
6871,X77619_217.122_10.045_nan;Spectral Match to (-)-Perillyl alcohol from NIST14,7.884084198992659e-05,0.0,0.0
3363,X44882_306.159_5.955_nan,7.881865393566669e-05,0.0,0.0
2542,X32171_337.139_4.868_nan,7.866743324918258e-05,0.0,0.0
2055,X24036_418.171_4.209_nan,7.865981582308679e-05,0.0,0.0
2286,X27815_430.207_4.428_nan,7.864893126132425e-05,0.0,0.0
1050,X9340_278.138_2.806_nan,7.859665597737386e-05,0.0,0.0
8589,X90176_607.514_12.245_nan,7.852551830360657e-05,0.0,0.0
1313,X13219_221.128_3.059_nan,7.850322440853114e-05,0.0,0.0
1084,X9767_245.1_2.812_nan,7.834193929161576e-05,0.0,0.0
5988,X69884_230.248_9.162_nan,7.829518275718893e-05,0.0,0.0
6718,X76318_373.2_9.911_nan,7.823160220239824e-05,0.0,0.0
1012,X8731_280.19_2.751_nan,7.821001460954018e-05,0.0,0.0
6263,X72377_316.284_9.466_nan;Spectral Match to Linoleic acid ethyl ester from NIST14,7.817714661599916e-05,0.0,0.0
1532,X16275_298.128_3.491_nan,7.815478312612907e-05,0.0,0.0
7143,X80230_475.267_10.195_nan,7.810639446458427e-05,0.0,0.0
1989,X23097_426.175_4.099_nan,7.806137208205948e-05,0.0,0.0
3303,X44146_437.18_5.89_nan,7.802604286484388e-05,0.0,0.0
3003,X39695_400.29_5.515_nan,7.798009682804467e-05,0.0,0.0
711,X4993_339.155_2.142_nan,7.796465022159671e-05,0.0,0.0
4594,X57883_362.181_7.461_nan,7.790530498038327e-05,0.0,0.0
6730,X76377_504.389_9.932_nan,7.787983969048296e-05,0.0,0.0
2495,"X31377_269.138_4.801_nan;NCGC00385949-01_C15H20O4_3a-Hydroxy-3,5a,9-trimethyl-3a,5,5a,6,7,9b-hexahydronaphtho[1,2-b]furan-2,8(3H,4H)-dione",7.781524022974212e-05,0.0,0.0
4836,X60036_393.19_7.729_nan,7.77757790960869e-05,0.0,0.0
5699,X67445_319.226_8.822_nan,7.775590297238007e-05,0.0,0.0
4660,X58486_305.174_7.319_nan,7.77214425928481e-05,0.0,0.0
8356,X89136_743.469_11.916_nan,7.768077383871183e-05,0.0,0.0
3738,X49189_215.128_6.434_nan,7.766285398431722e-05,0.0,0.0
4316,X55262_375.18_7.133_nan,7.759060565594728e-05,0.0,0.0
6409,X73634_318.206_9.61_nan,7.755056041969938e-05,0.0,0.0
2582,X32736_227.128_4.914_nan,7.74923513017108e-05,0.0,0.0
6731,X76385_309.205_9.909_nan,7.743600004448097e-05,0.0,0.0
5961,X69592_271.169_9.114_nan,7.735615126625202e-05,0.0,0.0
7224,X80851_231.114_10.4_nan,7.728818205966928e-05,0.0,0.0
7183,X80582_385.237_10.265_nan,7.726857629920103e-05,0.0,0.0
2139,X25324_534.311_4.298_nan;Spectral Match to Undecaethylene glycol from NIST14,7.704768023926632e-05,0.0,0.0
6838,X77291_634.379_10.021_nan,7.700946063953759e-05,0.0,0.0
7920,X86965_411.289_11.065_nan,7.699949708979641e-05,0.0,0.0
6692,X76017_321.206_9.883_nan,7.69467855659182e-05,0.0,0.0
3824,X50103_402.264_6.548_nan,7.690586232271868e-05,0.0,0.0
4064,X53057_320.258_6.864_nan,7.689213967438985e-05,0.0,0.0
8493,X89746_597.519_12.103_nan,7.689191140477671e-05,0.0,0.0
3514,X46933_333.208_6.171_nan,7.687123541801538e-05,0.0,0.0
5261,X64043_319.153_8.273_nan,7.68029280011887e-05,0.0,0.0
4807,X59809_505.334_7.704_nan,7.67316842792642e-05,0.0,0.0
1158,X10825_342.155_2.933_nan,7.669656738301783e-05,0.0,0.0
3947,X51690_293.138_6.701_nan,7.66753542391197e-05,0.0,0.0
5789,X68227_297.148_8.902_nan,7.659297908704614e-05,0.0,0.0
876,X6934_298.201_2.466_nan,7.651955284194142e-05,0.0,0.0
722,X5085_300.201_2.164_nan;Spectral Match to Hexaethylene glycol from NIST14,7.650794007139389e-05,0.0,0.0
7182,X80579_581.399_10.363_nan,7.644718604165331e-05,0.0,0.0
1069,X9604_307.128_2.868_nan,7.64099975757433e-05,0.0,0.0
5765,X67985_333.205_8.764_nan,7.63895511863359e-05,0.0,0.0
3689,X48600_253.143_6.359_nan,7.637499300580131e-05,0.0,0.0
6101,X70781_384.274_9.364_nan,7.629991274312402e-05,0.0,0.0
3761,X49407_221.153_6.452_nan,7.62612387704812e-05,0.0,0.0
8574,X90131_385.346_12.227_2224119 - 40.0 eV,7.623699641029144e-05,0.0,0.0
5522,X66067_235.133_8.578_nan;Curcumenol,7.622304559270473e-05,0.0,0.0
3200,X42651_426.248_5.755_nan,7.620053906933658e-05,0.0,0.0
7392,X82346_599.41_10.578_nan,7.619687943140518e-05,0.0,0.0
2682,X34455_610.394_5.062_nan,7.617195269946523e-05,0.0,0.0
8314,X88914_618.413_11.84_nan,7.610918291605688e-05,0.0,0.0
7609,X84176_517.371_10.787_nan,7.608672203821524e-05,0.0,0.0
1702,X18725_287.102_3.708_nan,7.604121580243461e-05,0.0,0.0
2484,X31194_317.065_4.791_nan,7.593054970029021e-05,0.0,0.0
5708,X67550_570.384_8.794_nan,7.587333040309687e-05,0.0,0.0
5739,X67790_263.164_8.824_nan,7.581547268068229e-05,0.0,0.0
6565,X74898_361.237_9.756_nan,7.581006404772739e-05,0.0,0.0
6700,X76083_307.19_9.765_nan,7.578064153458617e-05,0.0,0.0
2687,X34547_351.18_5.073_nan,7.572317463469301e-05,0.0,0.0
682,X4601_198.112_2.061_nan,7.571818038437958e-05,0.0,0.0
5630,X66924_275.164_8.701_nan,7.56966173579479e-05,0.0,0.0
5404,X65116_366.227_8.3_nan,7.5630737450351e-05,0.0,0.0
9066,X92339_837.478_13.057_nan,7.561906904033989e-05,0.0,0.0
30,X121_234.961_0.548_nan;caffeic acid CollisionEnergy:205060,7.56089134243918e-05,0.0,0.0
4254,X54690_408.229_7.063_nan,7.549533173877016e-05,0.0,0.0
2421,X30174_356.193_4.694_nan,7.54548607526529e-05,0.0,0.0
878,X6943_237.123_2.574_nan,7.54458214576357e-05,0.0,0.0
2203,X26523_302.211_4.502_nan,7.543789513915508e-05,0.0,0.0
3646,X48115_363.18_6.225_nan,7.54315507627009e-05,0.0,0.0
2117,X25012_398.253_4.27_nan,7.533766470965577e-05,0.0,0.0
5549,X66330_291.158_8.608_nan,7.530718111795905e-05,0.0,0.0
652,X4314_206.117_1.995_nan,7.527147921659714e-05,0.0,0.0
4077,X53175_438.16_6.877_nan,7.526088810174512e-05,0.0,0.0
894,X7095_222.112_2.487_nan,7.522778912648551e-05,0.0,0.0
198,X1464_352.845_0.734_nan,7.51732364913508e-05,0.0,0.0
7968,X87249_480.425_11.407_nan,7.511555250401959e-05,0.0,0.0
8575,X90134_732.576_12.224_nan;DGTSA(16:0/16:4); [M+H]+ C42H74N1O7,7.508707213528465e-05,0.0,0.0
6611,X75338_751.481_9.803_nan,7.502359333684242e-05,0.0,0.0
3262,X43546_351.18_5.746_nan,7.500632692304618e-05,0.0,0.0
8448,X89551_361.079_11.918_nan,7.497223619079429e-05,0.0,0.0
4915,X60828_165.091_7.84_nan,7.49635168024795e-05,0.0,0.0
7825,X86257_1124.619_11.062_nan,7.494582588858842e-05,0.0,0.0
6540,X74737_528.41_9.739_nan,7.47958421562247e-05,0.0,0.0
2448,X30681_253.107_4.739_nan,7.478093112779164e-05,0.0,0.0
6947,X78358_199.169_10.128_Spectral Match to 3-Hydroxydodecanoic acid from NIST14,7.475473156059424e-05,0.0,0.0
1109,X10082_309.144_2.886_nan,7.472207091147441e-05,0.0,0.0
4111,X53481_434.149_6.911_nan,7.469974343011177e-05,0.0,0.0
8897,X91639_316.32_12.745_nan,7.469072695694336e-05,0.0,0.0
6707,X76164_289.179_9.769_nan,7.460179586763084e-05,0.0,0.0
7604,X84126_427.389_10.786_nan,7.451022969849658e-05,0.0,0.0
4567,X57628_416.139_7.427_nan,7.447567995175295e-05,0.0,0.0
3,X15_289.168_0.501_nan,7.445821176121717e-05,0.0,0.0
3349,X44711_307.153_5.941_nan,7.444927523421501e-05,0.0,0.0
4698,X58779_345.262_7.579_nan,7.444588701537207e-05,0.0,0.0
7669,X84826_379.284_10.87_nan,7.432227911206232e-05,0.0,0.0
3431,X45753_235.133_5.997_nan;santonin CollisionEnergy:205060,7.430401087962204e-05,0.0,0.0
8226,X88499_428.267_11.69_nan,7.427717986857161e-05,0.0,0.0
970,X8104_358.149_2.625_nan,7.427147891730312e-05,0.0,0.0
605,X3882_268.118_1.924_nan,7.424572186994487e-05,0.0,0.0
5020,X61793_288.18_7.963_nan,7.420218605979056e-05,0.0,0.0
8213,X88468_583.411_11.677_nan,7.41975878111565e-05,0.0,0.0
7796,X86086_558.4_10.95_nan,7.418979697705848e-05,0.0,0.0
4630,X58220_263.164_7.504_nan;2-heptylhexanedioic acid CollisionEnergy:102040,7.394081710806377e-05,0.0,0.0
5474,X65692_601.426_8.514_nan,7.380871179363449e-05,0.0,0.0
7293,X81440_305.21_10.472_nan,7.37914079044584e-05,0.0,0.0
7821,"X86218_832.24_11.072_nan;(3S,4R)-7-hydroxy-3-[(3S,4R)-7-hydroxy-4-(4-hydroxyphenyl)-2-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-3-yl]-4-(4-hydroxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-2-one",7.378728523606382e-05,0.0,0.0
1620,X17453_423.259_3.598_nan,7.370188133785544e-05,0.0,0.0
8370,X89213_1146.325_11.886_nan;Contaminant vial septum ThermoFisher C5000-44B,7.35971633356357e-05,0.0,0.0
1478,X15467_262.18_3.533_nan,7.351935303422228e-05,0.0,0.0
6243,X72163_373.306_9.443_nan,7.338671322863372e-05,0.0,0.0
769,X5725_237.123_2.272_nan,7.334273246854154e-05,0.0,0.0
7951,X87157_165.163_11.267_nan;(�)-beta-Pinene - 40.0 eV,7.331143795975103e-05,0.0,0.0
2704,X34815_265.18_5.088_nan,7.330220629924738e-05,0.0,0.0
981,X8231_291.142_2.636_nan,7.330210745871079e-05,0.0,0.0
4828,X59997_535.353_7.729_nan,7.329748287273232e-05,0.0,0.0
3442,X45951_388.284_6.029_nan,7.32584925132133e-05,0.0,0.0
8322,X88938_552.482_11.842_nan,7.320813960363805e-05,0.0,0.0
4656,X58454_384.238_7.533_nan,7.320002470222862e-05,0.0,0.0
5927,X69332_315.122_9.093_nan,7.317640085992103e-05,0.0,0.0
1467,X15344_355.159_3.399_nan,7.3145746664952e-05,0.0,0.0
7339,"X81772_319.226_10.472_nan;NCGC00180680-03_C20H28O2_(5beta,8alpha,10alpha)-Kaura-9(11),16-dien-18-oic acid",7.313886320893908e-05,0.0,0.0
1042,X9227_446.166_2.756_nan,7.313437974370711e-05,0.0,0.0
439,X2859_266.175_1.442_nan,7.311387612230744e-05,0.0,0.0
5170,X63090_398.217_8.124_nan,7.309178305390038e-05,0.0,0.0
5262,X64044_395.206_8.278_nan,7.305372884266215e-05,0.0,0.0
1479,X15480_374.238_3.413_nan,7.30427163336889e-05,0.0,0.0
4248,X54638_256.201_7.057_nan,7.302640293503397e-05,0.0,0.0
6808,X77043_514.283_9.995_nan,7.301612521316539e-05,0.0,0.0
2449,X30682_264.195_4.739_nan,7.297180236241951e-05,0.0,0.0
1558,X16661_234.149_3.525_nan,7.289248947791005e-05,0.0,0.0
2402,X29746_368.17_4.655_nan,7.282446310885768e-05,0.0,0.0
1488,X15698_243.133_3.433_nan,7.274687243437545e-05,0.0,0.0
6310,X72784_468.236_9.509_nan;Spectral Match to 1-Myristoyl-sn-glycero-3-phosphocholine from NIST14,7.266971710736221e-05,0.0,0.0
2482,X31191_406.258_4.782_nan,7.260927280579069e-05,0.0,0.0
1169,X11017_282.133_2.933_nan,7.258576685824217e-05,0.0,0.0
6528,X74666_511.287_9.725_nan,7.258278589563225e-05,0.0,0.0
3194,X42513_382.185_5.638_nan,7.252872517020867e-05,0.0,0.0
4294,X55062_263.127_7.186_nan,7.250294683682839e-05,0.0,0.0
5496,X65829_578.405_8.546_nan,7.244182136683336e-05,0.0,0.0
3522,X47138_393.19_6.215_nan,7.23890983711943e-05,0.0,0.0
1730,X19127_290.159_3.817_nan,7.235366734611052e-05,0.0,0.0
4455,X56609_319.19_7.362_nan,7.22725303364135e-05,0.0,0.0
7584,X83984_418.294_10.882_nan,7.227058921783882e-05,0.0,0.0
7542,X83575_475.341_10.722_nan,7.226389691154687e-05,0.0,0.0
573,X3659_209.102_1.78_nan,7.22394480183187e-05,0.0,0.0
8134,X88130_1221.345_11.556_nan;Contaminant vial septum ThermoFisher C5000-44B,7.22082678735511e-05,0.0,0.0
7477,X82989_295.19_10.654_nan,7.19404006441369e-05,0.0,0.0
1052,X9389_292.154_2.799_nan,7.193552876893971e-05,0.0,0.0
6810,X77055_269.211_9.992_nan;Spectral Match to Pinolenic acid from NIST14,7.192903969904487e-05,0.0,0.0
316,X2147_411.184_0.996_nan,7.188548661712231e-05,0.0,0.0
3054,X40518_386.232_5.74_nan,7.184097877772506e-05,0.0,0.0
2415,X30057_235.19_4.687_nan,7.178296257507661e-05,0.0,0.0
2675,X34348_316.175_5.023_nan,7.176372112750672e-05,0.0,0.0
6844,X77360_804.568_10.021_nan,7.175874319439059e-05,0.0,0.0
872,X6913_228.159_2.364_nan,7.173454494040941e-05,0.0,0.0
854,X6709_194.103_2.314_nan,7.16780171110653e-05,0.0,0.0
7696,X85203_559.362_10.909_nan,7.163134885744264e-05,0.0,0.0
5106,X62462_386.269_8.042_nan,7.162493918902095e-05,0.0,0.0
5247,X63911_612.374_8.255_nan,7.159610262303017e-05,0.0,0.0
3152,X41910_337.164_5.7_nan,7.158017687543921e-05,0.0,0.0
837,X6516_322.165_2.577_nan,7.156817762590554e-05,0.0,0.0
2388,X29486_260.185_4.642_nan,7.155907052846992e-05,0.0,0.0
2411,X30023_396.249_4.683_nan,7.15248903310973e-05,0.0,0.0
2742,X35495_302.211_5.153_nan,7.148442228762947e-05,0.0,0.0
6312,X72799_368.243_9.429_nan,7.14628745802112e-05,0.0,0.0
7691,X85126_538.43_10.9_nan,7.145376382275725e-05,0.0,0.0
4997,X61505_268.201_7.921_nan,7.140187378187371e-05,0.0,0.0
2299,X27959_412.159_4.399_nan,7.138774444834939e-05,0.0,0.0
6121,X70990_396.237_9.308_nan,7.136793646498371e-05,0.0,0.0
4664,X58534_472.209_7.542_nan,7.13235122122905e-05,0.0,0.0
2338,X28704_442.258_4.577_nan,7.127469135943553e-05,0.0,0.0
362,X2461_309.108_1.085_nan,7.118403793080837e-05,0.0,0.0
5653,X67098_456.131_8.729_nan,7.105708651676223e-05,0.0,0.0
5258,X64038_368.258_8.284_nan,7.10409085933808e-05,0.0,0.0
6301,X72730_403.211_9.506_nan,7.103712540028986e-05,0.0,0.0
7091,X79761_611.409_10.276_nan,7.103318732246194e-05,0.0,0.0
8335,X89030_700.232_11.873_Contaminant vial septum ThermoFisher C5000-44B,7.101728041659392e-05,0.0,0.0
8914,X91763_611.464_12.803_nan,7.100139272214486e-05,0.0,0.0
6530,X74683_528.332_9.733_nan,7.092098689130173e-05,0.0,0.0
733,X5234_205.097_2.301_Spectral Match to L-Tryptophan from NIST14,7.090931363690228e-05,0.0,0.0
5850,X68705_281.174_8.984_nan,7.08287936733637e-05,0.0,0.0
932,X7604_340.139_2.56_nan,7.079901263925067e-05,0.0,0.0
5185,X63189_391.211_8.148_nan,7.079001044931308e-05,0.0,0.0
3173,X42213_381.191_5.723_nan,7.07547847325321e-05,0.0,0.0
3743,X49212_391.175_6.432_nan,7.068419175788269e-05,0.0,0.0
2057,X24058_247.132_4.184_nan,7.06751543548483e-05,0.0,0.0
3455,X46082_305.174_6.104_nan,7.064990999669239e-05,0.0,0.0
6770,X76691_382.316_9.953_nan;Spectral Match to Hexaethylene glycol from NIST14,7.064617856172301e-05,0.0,0.0
5546,X66323_363.18_8.607_nan,7.060153601858973e-05,0.0,0.0
1876,X21184_365.159_3.935_nan,7.058981703934856e-05,0.0,0.0
8877,X91532_680.48_12.697_nan;DG(20:4_18:0),7.057258835215525e-05,0.0,0.0
6750,X76589_214.216_9.94_nan,7.049485038924491e-05,0.0,0.0
5778,X68114_381.153_8.884_nan,7.044350759445834e-05,0.0,0.0
6782,"X76825_237.185_9.966_nan;Massbank:AC000107 5-hydroxyculmorin|(1S,3R,3aS,4R,6R,8aR,9R)-Decahydro-1,5,5,8a-tetramethyl-1,4-methanoazulene-3,6,9-triol",7.04389893154745e-05,0.0,0.0
2574,X32612_294.154_4.899_nan,7.034697894753654e-05,0.0,0.0
5919,X69268_456.131_9.105_nan,7.019925661552731e-05,0.0,0.0
3116,X41522_211.169_5.666_nan,7.007838585007702e-05,0.0,0.0
255,X1732_243.134_0.868_nan,7.004715728089966e-05,0.0,0.0
5116,X62539_468.978_8.06_nan,6.994449416313288e-05,0.0,0.0
1000,X8570_574.24_2.677_nan,6.987100900605242e-05,0.0,0.0
7810,X86177_425.305_11.015_nan,6.987097031373333e-05,0.0,0.0
2344,X28798_167.106_4.443_nan,6.981457255855677e-05,0.0,0.0
7221,X80838_497.31_10.216_nan,6.977968610303765e-05,0.0,0.0
1032,X9148_341.134_2.746_nan,6.975519221450551e-05,0.0,0.0
3333,X44502_398.18_5.869_nan,6.967278848568166e-05,0.0,0.0
8319,X88925_392.373_11.853_nan,6.966249446544791e-05,0.0,0.0
7408,X82501_429.318_10.595_nan,6.961113745834203e-05,0.0,0.0
8141,X88139_565.28_11.558_nan,6.956540488593632e-05,0.0,0.0
7302,X81521_482.311_10.476_nan,6.951324601117969e-05,0.0,0.0
8325,X88952_384.329_11.854_nan,6.945675430518959e-05,0.0,0.0
2884,X37766_301.146_5.343_nan,6.944652338690384e-05,0.0,0.0
564,X3633_253.118_1.771_nan,6.932021026546484e-05,0.0,0.0
1625,X17501_291.133_3.601_nan,6.919451390660536e-05,0.0,0.0
1362,X13951_325.128_3.338_nan,6.905521412575705e-05,0.0,0.0
